no_survey,visit_id,visit_date,checkin_time,checkout_time,checkin_latitude,checkin_longitude,customer_code,customer_name,cluster_name,provinsi_id,provinsi,area_id,area_name,kabupaten_id,kabupaten,sap_code,salesman,salesman_id,distributor_code,distributor_name,id_supervisor,supervisor,product_code,product_name,stock,volume_sales,cost_price,order_date,volume_order,sale_price,kapasitas_jual,kapasitas_gudang,kemasan,brand,brand_group
SRV-20261017-8585,VAtlas-20261017-982,2026-10-17,14:16:00,14:32:00,4.21697623629417,110.796884815456,CUAtlas-102103-2,Toko Survey 102103 2,Super Platinum,1021,DKI JAKARTA,Omnicore,AREA 34 JAKARTA,102103,KOTA JAKARTA SELATAN,SAP-CUAtlas-102103-2,Salesman R43,SLS-043,SD-1021-02,PT Distributor Dki Jakarta 02,FondaV-013,Supervisor M13,PRD-543,Semen Omnicore Premium,378,55,45933,2026-10-12,28,64227,435,505,40 Kg,Omnicore,SIG
SRV-20261017-5424,VAtlas-20261017-431,2026-10-17,16:05:00,16:50:00,-6.03038327181784,103.25138322737,CUAtlas-102101-0,Toko Survey 102101 0,Bronze,1021,DKI JAKARTA,Omnicore,AREA 34 JAKARTA,102101,KOTA JAKARTA BARAT,SAP-CUAtlas-102101-0,Salesman I86,SLS-086,SD-1021-01,PT Distributor Dki Jakarta 01,FondaV-012,Supervisor N12,PRD-585,Semen TIDAR Standar,195,55,45749,2026-10-16,193,58968,357,295,40 Kg,TIDAR,INTP
SRV-20261017-4750,VAtlas-20261017-711,2026-10-17,16:39:00,17:21:00,2.12388292505667,117.927808499359,CUAtlas-101903-1,Toko Survey 101903 1,Super Platinum,1019,LAMPUNG,Monolith,AREA 30 METRO,101903,KOTA METRO,SAP-CUAtlas-101903-1,Salesman F31,SLS-031,SD-1019-01,PT Distributor Lampung 01,FondaV-013,Supervisor M13,PRD-469,Semen BINTA Premium,228,78,46386,2026-10-10,178,58575,183,1904,40 Kg,BINTA,INTP
SRV-20261017-9726,VAtlas-20261017-768,2026-10-17,11:42:00,12:04:00,-2.38089581697902,121.189976245904,CUAtlas-101902-0,Toko Survey 101902 0,Platinum,1019,LAMPUNG,Monolith,AREA 29 BANDAR LMPNG,101902,KOTA BANDAR LAMPUNG,SAP-CUAtlas-101902-0,Salesman C28,SLS-028,SD-1019-01,PT Distributor Lampung 01,FondaV-004,Supervisor V4,PRD-533,Semen TerraBlock Premium,478,8,47464,2026-10-13,39,64092,905,1728,40 Kg,TerraBlock,SIG
SRV-20261017-3450,VAtlas-20261017-179,2026-10-17,14:29:00,15:00:00,-9.76463105412076,115.460369293703,CUAtlas-103101-2,Toko Survey 103101 2,Super Platinum,1031,KALIMANTAN TENGAH,Primebase,AREA 63 PALANGKARAYA,103101,KABUPATEN KAPUAS,SAP-CUAtlas-103101-2,Salesman R95,SLS-095,SD-1031-03,PT Distributor Kalimantan Tengah 03,FondaV-020,Supervisor F20,PRD-397,Semen GAMA Standar,409,33,52738,2026-10-15,81,60029,114,1545,50 Kg,GAMA,INTP
SRV-20261017-5783,VAtlas-20261017-314,2026-10-17,08:55:00,09:31:00,4.03547100092507,108.441114245822,CUAtlas-102702-0,Toko Survey 102702 0,Platinum,1027,NUSA TENGGARA BARAT,Atlas,AREA 86 LOMBOK,102702,KOTA MATARAM,SAP-CUAtlas-102702-0,Salesman J9,SLS-009,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,FondaV-010,Supervisor P10,PRD-577,Semen Atlas Standar,423,62,54251,2026-10-15,165,68260,960,1271,40 Kg,Atlas,SIG
SRV-20261017-2253,VAtlas-20261017-355,2026-10-17,10:03:00,10:27:00,-5.70329468281665,136.862612258594,CUAtlas-102001-0,Toko Survey 102001 0,Bronze,1020,BANTEN,Omnicore,AREA 33 BANTEN,102001,KABUPATEN TANGERANG,SAP-CUAtlas-102001-0,Salesman Y24,SLS-024,SD-1020-03,PT Distributor Banten 03,FondaV-007,Supervisor S7,PRD-870,Semen BINTA Premium,486,44,45174,2026-10-10,127,57124,112,1539,40 Kg,BINTA,INTP
SRV-20261017-9355,VAtlas-20261017-215,2026-10-17,09:07:00,09:34:00,2.91701747078259,129.654104755806,CUAtlas-102702-1,Toko Survey 102702 1,Super Platinum,1027,NUSA TENGGARA BARAT,Atlas,AREA 86 LOMBOK,102702,KOTA MATARAM,SAP-CUAtlas-102702-1,Salesman H7,SLS-007,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,FondaV-005,Supervisor U5,PRD-808,Semen RAJASA Premium,312,12,53399,2026-10-13,137,56536,131,593,40 Kg,RAJASA,INTP
SRV-20261017-5149,VAtlas-20261017-255,2026-10-17,10:11:00,10:52:00,-2.16730297886556,117.022795688121,CUAtlas-102401-0,Toko Survey 102401 0,Platinum,1024,DI YOGYAKARTA,Omnicore,AREA 47 YOGYAKARTA,102401,KABUPATEN SLEMAN,SAP-CUAtlas-102401-0,Salesman Q42,SLS-042,SD-1024-01,PT Distributor Di Yogyakarta 01,FondaV-015,Supervisor K15,PRD-243,Semen Tecton Standar,425,85,47438,2026-10-14,197,68357,778,658,50 Kg,Tecton,SIG
SRV-20261017-9906,VAtlas-20261017-210,2026-10-17,13:05:00,13:42:00,3.16831486666266,136.482503232236,CUAtlas-101202-2,Toko Survey 101202 2,Bronze,1012,SUMATERA BARAT,Fonda,AREA 10 PADANG,101202,KOTA PADANG,SAP-CUAtlas-101202-2,Salesman Q94,SLS-094,SD-1012-03,PT Distributor Sumatera Barat 03,FondaV-016,Supervisor J16,PRD-641,Semen TIDAR Premium,182,77,51209,2026-10-10,90,59832,735,401,40 Kg,TIDAR,INTP
SRV-20261017-7394,VAtlas-20261017-686,2026-10-17,09:20:00,09:54:00,1.81440048410565,99.4803379096142,CUAtlas-103102-3,Toko Survey 103102 3,Bronze,1031,KALIMANTAN TENGAH,Primebase,AREA 63 PALANGKARAYA,103102,KOTA PALANGKA RAYA,SAP-CUAtlas-103102-3,Salesman G32,SLS-032,SD-1031-02,PT Distributor Kalimantan Tengah 02,FondaV-012,Supervisor N12,PRD-391,Semen Fonda Premium,194,25,52830,2026-10-16,165,68370,879,1677,40 Kg,Fonda,SIG
SRV-20261017-9524,VAtlas-20261017-393,2026-10-17,09:36:00,10:03:00,-9.88028504870927,104.58160403799,CUAtlas-102502-1,Toko Survey 102502 1,Bronze,1025,JAWA TIMUR,Primebase,AREA 51 SURABAYA,102502,KOTA SURABAYA,SAP-CUAtlas-102502-1,Salesman V21,SLS-021,SD-1025-02,PT Distributor Jawa Timur 02,FondaV-001,Supervisor Y1,PRD-546,Semen Vanguard Standar,62,89,50829,2026-10-11,23,64367,707,1708,50 Kg,Vanguard,SIG
SRV-20261017-9972,VAtlas-20261017-819,2026-10-17,08:44:00,09:10:00,-1.63823817856878,98.3587162487668,CUAtlas-101802-1,Toko Survey 101802 1,Silver,1018,BENGKULU,Fonda,AREA 21 BENGKULU,101802,KOTA BENGKULU,SAP-CUAtlas-101802-1,Salesman S18,SLS-018,SD-1018-02,PT Distributor Bengkulu 02,FondaV-001,Supervisor Y1,PRD-826,Semen Primebase Standar,83,44,54396,2026-10-11,69,60364,821,332,40 Kg,Primebase,SIG
SRV-20261017-5153,VAtlas-20261017-664,2026-10-17,16:10:00,16:50:00,0.928784052922039,100.662574723306,CUAtlas-102802-0,Toko Survey 102802 0,Platinum,1028,NUSA TENGGARA TIMUR,Atlas,AREA 90 KUPANG,102802,KOTA KUPANG,SAP-CUAtlas-102802-0,Salesman X49,SLS-049,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,FondaV-010,Supervisor P10,PRD-249,Semen BINTA Premium,355,53,48703,2026-10-13,144,62711,323,741,50 Kg,BINTA,INTP
SRV-20261017-4642,VAtlas-20261017-247,2026-10-17,15:36:00,16:01:00,-5.9571952849908,99.5502401861762,CUAtlas-101702-1,Toko Survey 101702 1,Bronze,1017,KEPULAUAN BANGKA BELITUNG,Omnicore,AREA 28 BANGKA BLTNG,101702,KOTA PANGKAL PINANG,SAP-CUAtlas-101702-1,Salesman D55,SLS-055,SD-1017-01,PT Distributor Kepulauan Bangka Belitung 01,FondaV-012,Supervisor N12,PRD-374,Semen TerraBlock Standar,33,44,49970,2026-10-10,71,69118,814,722,40 Kg,TerraBlock,SIG
SRV-20261017-3458,VAtlas-20261017-412,2026-10-17,12:39:00,13:00:00,1.42812425283242,119.144369798024,CUAtlas-103403-2,Toko Survey 103403 2,Platinum,1034,SULAWESI BARAT,Atlas,AREA 75 POLEWALI MDR,103403,KABUPATEN POLEWALI MANDAR,SAP-CUAtlas-103403-2,Salesman Q42,SLS-042,SD-1034-03,PT Distributor Sulawesi Barat 03,FondaV-019,Supervisor G19,PRD-255,Semen TerraBlock Standar,234,52,49328,2026-10-14,77,63229,256,1923,50 Kg,TerraBlock,SIG
SRV-20261018-9581,VAtlas-20261018-369,2026-10-18,09:07:00,09:40:00,-1.93224611517515,110.806349129755,CUAtlas-101701-2,Toko Survey 101701 2,Platinum,1017,KEPULAUAN BANGKA BELITUNG,Omnicore,AREA 28 BANGKA BLTNG,101701,KABUPATEN BANGKA,SAP-CUAtlas-101701-2,Salesman K62,SLS-062,SD-1017-01,PT Distributor Kepulauan Bangka Belitung 01,FondaV-003,Supervisor W3,PRD-501,Semen Vanguard Standar,218,46,46457,2026-10-16,100,60883,896,894,50 Kg,Vanguard,SIG
SRV-20261018-6226,VAtlas-20261018-989,2026-10-18,13:14:00,13:57:00,-0.417025768740505,110.016283934993,CUAtlas-102702-2,Toko Survey 102702 2,Bronze,1027,NUSA TENGGARA BARAT,Atlas,AREA 86 LOMBOK,102702,KOTA MATARAM,SAP-CUAtlas-102702-2,Salesman Q16,SLS-016,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,FondaV-019,Supervisor G19,PRD-357,Semen Atlas Premium,195,20,47108,2026-10-15,27,63735,918,841,40 Kg,Atlas,SIG
SRV-20261018-8022,VAtlas-20261018-786,2026-10-18,08:49:00,09:07:00,4.97996366614671,103.77803210062,CUAtlas-103301-0,Toko Survey 103301 0,Super Platinum,1033,SULAWESI SELATAN,Atlas,AREA 72 MAKASSAR,103301,KABUPATEN MAROS,SAP-CUAtlas-103301-0,Salesman F57,SLS-057,SD-1033-02,PT Distributor Sulawesi Selatan 02,FondaV-018,Supervisor H18,PRD-386,Semen Primebase Premium,45,38,49282,2026-10-16,41,69549,370,1475,40 Kg,Primebase,SIG
SRV-20261018-8468,VAtlas-20261018-254,2026-10-18,08:52:00,09:10:00,1.37382687222492,104.88480638404,CUAtlas-103401-0,Toko Survey 103401 0,Silver,1034,SULAWESI BARAT,Atlas,AREA 75 POLEWALI MDR,103401,KABUPATEN MAJENE,SAP-CUAtlas-103401-0,Salesman A52,SLS-052,SD-1034-03,PT Distributor Sulawesi Barat 03,FondaV-011,Supervisor O11,PRD-544,Semen Tecton Standar,496,33,45190,2026-10-15,158,67602,181,934,50 Kg,Tecton,SIG
SRV-20261018-6460,VAtlas-20261018-525,2026-10-18,09:03:00,09:37:00,1.68256201257785,130.662270129016,CUAtlas-104202-0,Toko Survey 104202 0,Bronze,1042,PAPUA BARAT,Atlas,AREA 93 MANOKWARI,104202,KOTA SORONG,SAP-CUAtlas-104202-0,Salesman S44,SLS-044,SD-1042-01,PT Distributor Papua Barat 01,FondaV-017,Supervisor I17,PRD-237,Semen Monolith Standar,266,11,50178,2026-10-16,63,57531,566,1934,50 Kg,Monolith,SIG
SRV-20261018-4179,VAtlas-20261018-209,2026-10-18,12:53:00,13:25:00,-6.05019712128859,116.109813686162,CUAtlas-102201-2,Toko Survey 102201 2,Bronze,1022,JAWA BARAT,Omnicore,AREA 35 BOGOR,102201,KABUPATEN BOGOR,SAP-CUAtlas-102201-2,Salesman N91,SLS-091,SD-1022-01,PT Distributor Jawa Barat 01,FondaV-002,Supervisor X2,PRD-698,Semen BINTA Premium,123,67,47101,2026-10-12,48,59779,473,1011,40 Kg,BINTA,INTP
SRV-20261018-6288,VAtlas-20261018-368,2026-10-18,09:21:00,10:05:00,-7.30749534845069,123.510574648611,CUAtlas-101801-3,Toko Survey 101801 3,Platinum,1018,BENGKULU,Fonda,AREA 23 LEBONG,101801,KABUPATEN REJANG LEBONG,SAP-CUAtlas-101801-3,Salesman O92,SLS-092,SD-1018-03,PT Distributor Bengkulu 03,FondaV-020,Supervisor F20,PRD-747,Semen GAMA Standar,70,97,47124,2026-10-14,65,66765,985,960,40 Kg,GAMA,INTP
SRV-20261018-6235,VAtlas-20261018-370,2026-10-18,14:33:00,15:06:00,-5.18800748242661,135.866422549792,CUAtlas-104202-1,Toko Survey 104202 1,Silver,1042,PAPUA BARAT,Atlas,AREA 93 MANOKWARI,104202,KOTA SORONG,SAP-CUAtlas-104202-1,Salesman V21,SLS-021,SD-1042-01,PT Distributor Papua Barat 01,FondaV-005,Supervisor U5,PRD-847,Semen Monolith Standar,170,48,45836,2026-10-15,158,63676,556,365,40 Kg,Monolith,SIG
SRV-20261018-3547,VAtlas-20261018-914,2026-10-18,12:56:00,13:41:00,-8.23052611447443,133.613067020045,CUAtlas-103203-0,Toko Survey 103203 0,Bronze,1032,KALIMANTAN TIMUR,Atlas,AREA 68 SAMARINDA,103203,KOTA SAMARINDA,SAP-CUAtlas-103203-0,Salesman Z25,SLS-025,SD-1032-03,PT Distributor Kalimantan Timur 03,FondaV-015,Supervisor K15,PRD-303,Semen RAJASA Premium,168,42,46891,2026-10-14,11,58462,894,671,40 Kg,RAJASA,INTP
SRV-20261018-2174,VAtlas-20261018-223,2026-10-18,15:58:00,16:26:00,-6.25080013086244,139.356637596499,CUAtlas-101801-3,Toko Survey 101801 3,Platinum,1018,BENGKULU,Fonda,AREA 23 LEBONG,101801,KABUPATEN REJANG LEBONG,SAP-CUAtlas-101801-3,Salesman Z25,SLS-025,SD-1018-03,PT Distributor Bengkulu 03,FondaV-004,Supervisor V4,PRD-176,Semen Kinetiq Standar,101,24,48751,2026-10-12,38,57411,541,1493,50 Kg,Kinetiq,SIG
SRV-20261018-3505,VAtlas-20261018-220,2026-10-18,09:06:00,09:28:00,-6.95857721596871,110.816295217274,CUAtlas-103602-0,Toko Survey 103602 0,Super Platinum,1036,SULAWESI TENGAH,Atlas,AREA 81 PALU,103602,KOTA PALU,SAP-CUAtlas-103602-0,Salesman R95,SLS-095,SD-1036-03,PT Distributor Sulawesi Tengah 03,FondaV-002,Supervisor X2,PRD-153,Semen GAMA Premium,25,16,53657,2026-10-12,86,62509,645,435,50 Kg,GAMA,INTP
SRV-20261018-8315,VAtlas-20261018-988,2026-10-18,10:18:00,10:42:00,3.5711104628859,121.761247625989,CUAtlas-104201-1,Toko Survey 104201 1,Bronze,1042,PAPUA BARAT,Atlas,AREA 93 MANOKWARI,104201,KABUPATEN MANOKWARI,SAP-CUAtlas-104201-1,Salesman L89,SLS-089,SD-1042-03,PT Distributor Papua Barat 03,FondaV-014,Supervisor L14,PRD-446,Semen BINTA Standar,332,48,52717,2026-10-15,27,64872,688,620,40 Kg,BINTA,INTP
SRV-20261018-4595,VAtlas-20261018-169,2026-10-18,13:48:00,14:17:00,3.23546105845023,98.6065373848014,CUAtlas-102201-3,Toko Survey 102201 3,Platinum,1022,JAWA BARAT,Omnicore,AREA 35 BOGOR,102201,KABUPATEN BOGOR,SAP-CUAtlas-102201-3,Salesman I34,SLS-034,SD-1022-02,PT Distributor Jawa Barat 02,FondaV-004,Supervisor V4,PRD-198,Semen Atlas Premium,46,83,54864,2026-10-12,141,65174,441,1391,40 Kg,Atlas,SIG
SRV-20261018-3884,VAtlas-20261018-158,2026-10-18,16:30:00,16:49:00,4.85834676809332,128.697363876673,CUAtlas-101601-1,Toko Survey 101601 1,Super Platinum,1016,SUMATERA SELATAN,Monolith,AREA 27 OGANKOMERING,101601,KABUPATEN MUARA ENIM,SAP-CUAtlas-101601-1,Salesman N91,SLS-091,SD-1016-01,PT Distributor Sumatera Selatan 01,FondaV-006,Supervisor T6,PRD-153,Semen SANJAYA Standar,321,80,52869,2026-10-17,37,56635,506,1865,50 Kg,SANJAYA,INTP
SRV-20261018-6031,VAtlas-20261018-435,2026-10-18,15:11:00,15:43:00,2.15998764189218,130.182000768331,CUAtlas-101002-0,Toko Survey 101002 0,Super Platinum,1010,ACEH,Fonda,AREA 01 BANDA ACEH,101002,KOTA BANDA ACEH,SAP-CUAtlas-101002-0,Salesman I34,SLS-034,SD-1010-02,PT Distributor Aceh 02,FondaV-008,Supervisor R8,PRD-143,Semen Tecton Premium,406,73,47088,2026-10-12,23,62544,713,877,50 Kg,Tecton,SIG
SRV-20261018-6766,VAtlas-20261018-816,2026-10-18,14:44:00,15:12:00,4.62861070712444,105.595087015016,CUAtlas-104101-0,Toko Survey 104101 0,Bronze,1041,PAPUA,Atlas,AREA 95 JAYAPURA,104101,KABUPATEN JAYAPURA,SAP-CUAtlas-104101-0,Salesman M90,SLS-090,SD-1041-02,PT Distributor Papua 02,FondaV-018,Supervisor H18,PRD-227,Semen Fonda Premium,309,57,53865,2026-10-13,83,57482,944,1701,40 Kg,Fonda,SIG
SRV-20261018-9960,VAtlas-20261018-840,2026-10-18,10:03:00,10:20:00,-7.20064839455768,139.780619393635,CUAtlas-101902-2,Toko Survey 101902 2,Bronze,1019,LAMPUNG,Monolith,AREA 29 BANDAR LMPNG,101902,KOTA BANDAR LAMPUNG,SAP-CUAtlas-101902-2,Salesman O14,SLS-014,SD-1019-01,PT Distributor Lampung 01,FondaV-002,Supervisor X2,PRD-820,Semen Monolith Premium,333,93,49399,2026-10-14,55,69250,807,1266,50 Kg,Monolith,SIG
SRV-20261018-4485,VAtlas-20261018-314,2026-10-18,16:34:00,17:17:00,4.2768440040307,114.653546177284,CUAtlas-103001-0,Toko Survey 103001 0,Bronze,1030,KALIMANTAN SELATAN,Atlas,AREA 65 BANJARMASIN,103001,KABUPATEN BANJAR,SAP-CUAtlas-103001-0,Salesman S96,SLS-096,SD-1030-03,PT Distributor Kalimantan Selatan 03,FondaV-001,Supervisor Y1,PRD-524,Semen Kinetiq Standar,204,45,48311,2026-10-15,23,57537,183,1865,40 Kg,Kinetiq,SIG
SRV-20261018-1213,VAtlas-20261018-275,2026-10-18,11:47:00,12:17:00,-1.5201905094821,125.24120106193,CUAtlas-101502-0,Toko Survey 101502 0,Super Platinum,1015,JAMBI,Fonda,AREA 18 JAMBI,101502,KOTA JAMBI,SAP-CUAtlas-101502-0,Salesman O14,SLS-014,SD-1015-03,PT Distributor Jambi 03,FondaV-020,Supervisor F20,PRD-737,Semen BINTA Premium,482,39,51282,2026-10-14,200,56514,316,1575,50 Kg,BINTA,INTP
SRV-20261019-9376,VAtlas-20261019-291,2026-10-19,12:28:00,12:51:00,3.75735758577803,129.339541772503,CUAtlas-103801-3,Toko Survey 103801 3,Platinum,1038,GORONTALO,Atlas,AREA 83 GORONTALO,103801,KABUPATEN GORONTALO,SAP-CUAtlas-103801-3,Salesman E82,SLS-082,SD-1038-01,PT Distributor Gorontalo 01,FondaV-006,Supervisor T6,PRD-104,Semen SANJAYA Standar,14,47,53287,2026-10-12,167,69844,949,868,40 Kg,SANJAYA,INTP
SRV-20261019-1013,VAtlas-20261019-595,2026-10-19,09:34:00,09:51:00,1.28566875505127,105.189122639328,CUAtlas-101001-3,Toko Survey 101001 3,Super Platinum,1010,ACEH,Fonda,AREA 01 BANDA ACEH,101001,KABUPATEN ACEH BESAR,SAP-CUAtlas-101001-3,Salesman Q42,SLS-042,SD-1010-03,PT Distributor Aceh 03,FondaV-014,Supervisor L14,PRD-196,Semen GAMA Premium,95,70,48245,2026-10-17,60,58024,899,1121,40 Kg,GAMA,INTP
SRV-20261019-5849,VAtlas-20261019-864,2026-10-19,10:10:00,10:42:00,-3.60278623700117,138.101491302974,CUAtlas-101401-0,Toko Survey 101401 0,Platinum,1014,KEPULAUAN RIAU,Fonda,AREA 17 KEP. RIAU,101401,KABUPATEN BINTAN,SAP-CUAtlas-101401-0,Salesman K88,SLS-088,SD-1014-03,PT Distributor Kepulauan Riau 03,FondaV-012,Supervisor N12,PRD-117,Semen Monolith Premium,109,56,50823,2026-10-18,56,65881,974,1625,50 Kg,Monolith,SIG
SRV-20261019-1165,VAtlas-20261019-311,2026-10-19,15:28:00,15:46:00,4.93205141777688,100.150481835814,CUAtlas-101403-0,Toko Survey 101403 0,Platinum,1014,KEPULAUAN RIAU,Fonda,AREA 17 KEP. RIAU,101403,KOTA TANJUNG PINANG,SAP-CUAtlas-101403-0,Salesman X23,SLS-023,SD-1014-02,PT Distributor Kepulauan Riau 02,FondaV-018,Supervisor H18,PRD-566,Semen Vanguard Standar,308,72,46435,2026-10-16,199,66914,232,870,50 Kg,Vanguard,SIG
SRV-20261019-1562,VAtlas-20261019-240,2026-10-19,09:44:00,10:24:00,1.37185779946956,124.138687684123,CUAtlas-103403-2,Toko Survey 103403 2,Platinum,1034,SULAWESI BARAT,Atlas,AREA 75 POLEWALI MDR,103403,KABUPATEN POLEWALI MANDAR,SAP-CUAtlas-103403-2,Salesman S70,SLS-070,SD-1034-01,PT Distributor Sulawesi Barat 01,FondaV-013,Supervisor M13,PRD-824,Semen Kinetiq Standar,35,15,53555,2026-10-18,134,68569,928,609,50 Kg,Kinetiq,SIG
SRV-20261019-9776,VAtlas-20261019-740,2026-10-19,13:38:00,14:06:00,4.21781417785284,139.879876061268,CUAtlas-101203-0,Toko Survey 101203 0,Platinum,1012,SUMATERA BARAT,Fonda,AREA 12 BUKITTINGGI,101203,KOTA BUKIT TINGGI,SAP-CUAtlas-101203-0,Salesman O92,SLS-092,SD-1012-01,PT Distributor Sumatera Barat 01,FondaV-009,Supervisor Q9,PRD-742,Semen RAJASA Premium,186,60,50691,2026-10-17,194,58356,378,255,40 Kg,RAJASA,INTP
SRV-20261019-5104,VAtlas-20261019-824,2026-10-19,08:27:00,08:48:00,-6.72641313373744,101.244568266931,CUAtlas-102203-4,Toko Survey 102203 4,Super Platinum,1022,JAWA BARAT,Omnicore,AREA 38 BANDUNG,102203,KOTA BANDUNG,SAP-CUAtlas-102203-4,Salesman A52,SLS-052,SD-1022-01,PT Distributor Jawa Barat 01,FondaV-007,Supervisor S7,PRD-739,Semen TIDAR Standar,160,62,46107,2026-10-18,164,58308,985,390,50 Kg,TIDAR,INTP
SRV-20261019-9946,VAtlas-20261019-307,2026-10-19,08:51:00,09:36:00,2.76509692116628,136.343323774118,CUAtlas-102602-0,Toko Survey 102602 0,Bronze,1026,BALI,Primebase,AREA 57 DENPASAR,102602,KOTA DENPASAR,SAP-CUAtlas-102602-0,Salesman Q94,SLS-094,SD-1026-03,PT Distributor Bali 03,FondaV-012,Supervisor N12,PRD-725,Semen Monolith Premium,356,39,53353,2026-10-13,173,69952,820,1120,50 Kg,Monolith,SIG
SRV-20261019-8023,VAtlas-20261019-641,2026-10-19,13:54:00,14:34:00,-0.961410520962612,111.172793512084,CUAtlas-102901-0,Toko Survey 102901 0,Platinum,1029,KALIMANTAN BARAT,Primebase,AREA 58 PONTIANAK,102901,KABUPATEN KUBU RAYA,SAP-CUAtlas-102901-0,Salesman W100,SLS-100,SD-1029-02,PT Distributor Kalimantan Barat 02,FondaV-017,Supervisor I17,PRD-353,Semen TIDAR Premium,362,83,51718,2026-10-16,181,60925,102,1874,50 Kg,TIDAR,INTP
SRV-20261019-3675,VAtlas-20261019-590,2026-10-19,15:38:00,16:12:00,1.37270105032253,139.455039051388,CUAtlas-104302-1,Toko Survey 104302 1,Bronze,1043,KALIMANTAN UTARA,Atlas,AREA 70 TARAKAN,104302,KOTA TARAKAN,SAP-CUAtlas-104302-1,Salesman J35,SLS-035,SD-1043-02,PT Distributor Kalimantan Utara 02,FondaV-016,Supervisor J16,PRD-378,Semen Vanguard Premium,498,71,47382,2026-10-18,124,57139,296,1847,40 Kg,Vanguard,SIG
SRV-20261019-2539,VAtlas-20261019-666,2026-10-19,11:59:00,12:21:00,-2.75448163831248,125.057533625581,CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,1028,NUSA TENGGARA TIMUR,Atlas,AREA 90 KUPANG,102801,KABUPATEN KUPANG,SAP-CUAtlas-102801-1,Salesman P41,SLS-041,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,FondaV-017,Supervisor I17,PRD-514,Semen GAMA Premium,158,30,45171,2026-10-18,194,63843,693,1056,50 Kg,GAMA,INTP
SRV-20261019-3189,VAtlas-20261019-674,2026-10-19,16:54:00,17:36:00,3.84662220554204,128.242287494199,CUAtlas-103502-1,Toko Survey 103502 1,Super Platinum,1035,SULAWESI TENGGARA,Atlas,AREA 79 KENDARI,103502,KOTA KENDARI,SAP-CUAtlas-103502-1,Salesman O40,SLS-040,SD-1035-02,PT Distributor Sulawesi Tenggara 02,FondaV-002,Supervisor X2,PRD-656,Semen SANJAYA Premium,36,98,45286,2026-10-12,39,66372,320,405,40 Kg,SANJAYA,INTP
SRV-20261019-2439,VAtlas-20261019-491,2026-10-19,09:32:00,09:54:00,-5.77545705694413,134.518965025107,CUAtlas-102503-1,Toko Survey 102503 1,Silver,1025,JAWA TIMUR,Primebase,AREA 53 MALANG,102503,KOTA MALANG,SAP-CUAtlas-102503-1,Salesman B1,SLS-001,SD-1025-03,PT Distributor Jawa Timur 03,FondaV-012,Supervisor N12,PRD-215,Semen Tecton Standar,302,74,47871,2026-10-17,24,65644,705,680,50 Kg,Tecton,SIG
SRV-20261019-1647,VAtlas-20261019-346,2026-10-19,15:34:00,15:52:00,2.06226689106461,98.3984163234963,CUAtlas-101102-2,Toko Survey 101102 2,Platinum,1011,SUMATERA UTARA,Fonda,AREA 05 MEDAN,101102,KOTA MEDAN,SAP-CUAtlas-101102-2,Salesman D29,SLS-029,SD-1011-02,PT Distributor Sumatera Utara 02,FondaV-018,Supervisor H18,PRD-897,Semen GAMA Premium,164,70,50373,2026-10-14,126,68761,713,708,50 Kg,GAMA,INTP
SRV-20261019-3492,VAtlas-20261019-204,2026-10-19,15:00:00,15:42:00,-6.61756848871947,124.280048498632,CUAtlas-101002-2,Toko Survey 101002 2,Super Platinum,1010,ACEH,Fonda,AREA 01 BANDA ACEH,101002,KOTA BANDA ACEH,SAP-CUAtlas-101002-2,Salesman G32,SLS-032,SD-1010-03,PT Distributor Aceh 03,FondaV-020,Supervisor F20,PRD-778,Semen Fonda Standar,323,31,52760,2026-10-15,101,59342,553,1358,40 Kg,Fonda,SIG
SRV-20261019-7823,VAtlas-20261019-629,2026-10-19,11:52:00,12:22:00,4.55890101737062,105.356407457267,CUAtlas-103502-0,Toko Survey 103502 0,Platinum,1035,SULAWESI TENGGARA,Atlas,AREA 79 KENDARI,103502,KOTA KENDARI,SAP-CUAtlas-103502-0,Salesman Y76,SLS-076,SD-1035-02,PT Distributor Sulawesi Tenggara 02,FondaV-011,Supervisor O11,PRD-483,Semen RAJASA Premium,91,99,47220,2026-10-12,67,57351,548,1189,50 Kg,RAJASA,INTP
SRV-20261019-2150,VAtlas-20261019-590,2026-10-19,10:27:00,10:45:00,0.296826269448841,104.533794252383,CUAtlas-103501-0,Toko Survey 103501 0,Super Platinum,1035,SULAWESI TENGGARA,Atlas,AREA 79 KENDARI,103501,KABUPATEN KONAWE,SAP-CUAtlas-103501-0,Salesman Y24,SLS-024,SD-1035-03,PT Distributor Sulawesi Tenggara 03,FondaV-002,Supervisor X2,PRD-899,Semen Fonda Premium,119,30,53610,2026-10-14,23,62821,483,239,50 Kg,Fonda,SIG
