soldto,periode,regional,province_desc,target_revenue,total_qty_sellin,avg_price_per_ton,utilisasi_kapasitas,lag_1w_revenue,lag_4w_revenue,rolling_4w_revenue_mean,rolling_4w_revenue_std,total_kapasitas_tonase,jumlah_gudang_distributor,lag_1w_sellout,lag_1w_toko_aktif,lag_1w_sell_through_rate,rolling_4w_str_mean,lag_1w_avg_stock_toko,lag_1w_volume_sales,lag_1w_volume_order,lag_1w_n_toko_surveyed,month,quarter,week_of_year,month_sin,month_cos,week_sin,week_cos
SD-1037-02,2026-11-30,AREA 5,SULAWESI UTARA,220904438,199.87,1105240.5410896812,1.0821331303663708,251570547.0,566085084.0,360811606.5,184702420.4929948,184.7,2,208.42000000000002,4.0,0.9022901033685397,0.9105735607610654,499.0,63.0,68.0,1.0,11,4,49,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147
SD-1037-02,2026-12-07,AREA 5,SULAWESI UTARA,160160560,164.96,970905.3727627683,1.1253922004780872,220904438.0,460550313.0,274516445.0,129092148.02795358,146.57999999999998,2,176.04,6.0,0.8807724580591154,0.9117882859427717,225.0,97.0,359.0,2.0,12,4,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052
SD-1037-02,2026-12-14,AREA 5,SULAWESI UTARA,404941248,354.41999999999996,1142546.2349036108,1.1075970777962725,160160560.0,165040482.0,199419006.75,44364082.73838488,319.99,2,154.46,2.0,0.9363481488634731,0.9114949270944882,452.0,35.0,191.0,1.0,12,4,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054
SD-1037-02,2026-12-21,AREA 5,SULAWESI UTARA,218224701,220.01,991885.3283084711,1.0394009052108988,404941248.0,251570547.0,259394198.25,104201615.17341423,211.67,2,314.96000000000004,6.0,0.8886631429190471,0.9020184633025438,275.0,127.0,162.0,3.0,12,4,52,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0
SD-1037-02,2026-12-28,AREA 5,SULAWESI UTARA,175627765,145.26,1209057.9162152063,1.1228259161454806,218224701.0,220904438.0,251057736.75,106347953.18170935,129.37,1,203.16,5.0,0.923412530184422,0.9072990700065143,265.25,200.0,323.0,4.0,12,4,53,-2.4492935982947064e-16,1.0,0.12053668025532314,0.992708874098054
SD-1037-03,2026-01-05,AREA 5,SULAWESI UTARA,382864286,338.94,1129593.0686967291,1.01848009199555,,,,0.0,332.79,1,,,,,0.0,0.0,0.0,0.0,1,1,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052
SD-1037-03,2026-01-12,AREA 5,SULAWESI UTARA,344350116,307.71000000000004,1119073.493904212,1.0135041331476522,382864286.0,,,0.0,303.61,1,287.86,3.0,0.849294835389897,,0.0,0.0,0.0,0.0,1,1,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148
SD-1037-03,2026-01-19,AREA 5,SULAWESI UTARA,325251243,258.95,1256038.7350438798,1.0790931750179948,344350116.0,,363607201.0,27233630.778771494,239.97000000000003,2,262.68,3.0,0.8536608867550327,0.8514778610724649,0.0,0.0,0.0,0.0,1,1,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099
SD-1037-03,2026-01-26,AREA 5,SULAWESI UTARA,41395797,32.67,1267088.592871566,1.2445709544491603,325251243.0,,350821881.6666667,29346694.772378486,26.25,1,240.43,6.0,0.9284803657663502,0.8771453626370933,0.0,0.0,0.0,0.0,1,1,5,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564
SD-1037-03,2026-02-02,AREA 5,SULAWESI UTARA,388498183,349.84999999999997,1110470.6928549183,1.0440166802740471,41395797.0,382864286.0,273465360.5,156557586.2020465,335.09999999999997,1,29.72,2.0,0.9097028130692336,0.8852847252451284,0.0,0.0,0.0,0.0,2,1,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
SD-1037-03,2026-02-09,AREA 5,SULAWESI UTARA,161783342,135.93,1190195.9103806436,1.0714115967989597,388498183.0,344350116.0,274873834.75,157889543.1888424,126.87,1,329.68,3.0,0.942346693087132,0.9085476896694371,418.0,8.0,153.0,1.0,2,1,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
SD-1037-03,2026-02-16,AREA 5,SULAWESI UTARA,380682729,333.7,1140793.280168017,1.0150261280257293,161783342.0,325251243.0,229232141.25,157498330.8875165,328.76,2,119.77,1.0,0.8811152151022426,0.9154112717562396,0.0,0.0,0.0,0.0,2,1,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
SD-1037-03,2026-02-23,AREA 5,SULAWESI UTARA,169399853,147.0,1152379.8739877637,0.9999999319727937,380682729.0,41395797.0,243090012.75,170652300.42004752,147.0,2,287.84000000000003,6.0,0.8625711458624171,0.8989339667802563,284.0,220.0,139.0,2.0,2,1,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686
SD-1037-03,2026-03-02,AREA 5,SULAWESI UTARA,316814355,278.94,1135779.5355352573,1.1029219444497274,169399853.0,388498183.0,275091026.75,126517516.97534832,252.91,2,130.21,6.0,0.885782252667874,0.8929538266799164,0.0,0.0,0.0,0.0,3,1,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
SD-1037-03,2026-03-09,AREA 5,SULAWESI UTARA,242552879,216.43,1120698.9224830696,1.0946287125921146,316814355.0,161783342.0,257170069.75,108957264.61505385,197.72,2,239.32,3.0,0.8579622550382787,0.8718577171677031,320.0,88.0,347.0,1.0,3,1,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
SD-1037-03,2026-03-16,AREA 5,SULAWESI UTARA,435668625,414.0,1052339.6484942115,1.0268620922473872,242552879.0,380682729.0,277362454.0,91467956.94842222,403.17,2,188.43,5.0,0.8706278764206498,0.8692358824973049,305.25,119.0,499.0,2.0,3,1,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
SD-1037-03,2026-03-23,AREA 5,SULAWESI UTARA,646193252,559.19,1155587.9762587317,1.0634425372564797,435668625.0,169399853.0,291108928.0,113620807.66865164,525.8299999999999,2,391.38,3.0,0.9453622960057417,0.8899336700331362,0.0,0.0,0.0,0.0,3,1,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16
SD-1037-03,2026-03-30,AREA 5,SULAWESI UTARA,220409254,205.04000000000002,1074957.292481599,1.1130169844198796,646193252.0,316814355.0,410307277.75,176226989.69087023,184.21999999999997,1,503.74,4.0,0.9008386970289401,0.8936977811234026,383.6666666666667,162.0,362.0,3.0,3,1,14,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288
SD-1037-03,2026-04-13,AREA 5,SULAWESI UTARA,142118720,133.63,1063523.9793815776,1.0510460082549937,220409254.0,242552879.0,386206002.5,198464692.60436165,127.14000000000001,2,191.26999999999998,3.0,0.9328423267244279,0.9124177990449398,0.0,0.0,0.0,0.0,4,2,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
SD-1037-03,2026-04-20,AREA 5,SULAWESI UTARA,80547382,83.97,959239.8762367659,0.9999998809098629,142118720.0,435668625.0,361097462.75,226998773.2309366,83.97,1,110.32,4.0,0.8255630602736616,0.9011515950081929,0.0,0.0,0.0,0.0,4,2,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
SD-1037-03,2026-04-27,AREA 5,SULAWESI UTARA,199588682,159.14999999999998,1254091.5454545056,1.1635472171701111,80547382.0,646193252.0,272317152.0,255737524.5618705,136.78,2,75.15,1.0,0.8949623800211528,0.8885516160120457,180.0,94.0,147.0,1.0,4,2,18,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557
SD-1037-03,2026-05-04,AREA 5,SULAWESI UTARA,222997589,207.45,1074946.147266997,1.0652117553164695,199588682.0,220409254.0,160666009.5,62841669.079811476,194.75,2,146.64000000000001,3.0,0.9213948525670845,0.8936906548965816,0.0,0.0,0.0,0.0,5,2,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
SD-1037-03,2026-05-11,AREA 5,SULAWESI UTARA,269951818,238.05,1134013.0504510375,1.085350791713364,222997589.0,142118720.0,161313093.25,63669777.72923242,219.32999999999998,2,184.13,2.0,0.8875873276651084,0.8823769051317518,0.0,0.0,0.0,0.0,5,2,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
SD-1037-03,2026-05-18,AREA 5,SULAWESI UTARA,466134242,413.32,1127780.4866016528,1.0331450024210118,269951818.0,80547382.0,193271367.75,80643547.17530335,400.06,2,223.82,3.0,0.9402226028051835,0.9110417907646323,292.0,91.0,140.0,1.0,5,2,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
SD-1037-03,2026-05-25,AREA 5,SULAWESI UTARA,69061534,53.43,1292560.7537786348,1.0996087467362117,466134242.0,199588682.0,289668082.75,121227457.88047406,48.59,1,358.48,6.0,0.867318279606158,0.9041307656608836,272.0,90.0,214.0,2.0,5,2,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096
SD-1037-03,2026-06-01,AREA 5,SULAWESI UTARA,54514981,49.370000000000005,1104212.476359636,0.9999997974478838,69061534.0,222997589.0,257036295.75,163688633.74624795,49.370000000000005,2,44.71,1.0,0.836795650983408,0.8829809652649645,51.0,47.0,140.0,1.0,6,2,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
SD-1037-03,2026-06-08,AREA 5,SULAWESI UTARA,288519696,245.04,1177439.1292262843,1.0184961545161415,54514981.0,269951818.0,214915643.75,194200547.9947431,240.58999999999997,2,45.14,5.0,0.9143202523151199,0.8896641964274674,0.0,0.0,0.0,0.0,6,2,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
SD-1037-03,2026-06-15,AREA 5,SULAWESI UTARA,547173433,455.82,1200415.5609579317,1.0583727812210277,288519696.0,466134242.0,219557613.25,196166547.4646176,430.68,2,209.88,4.0,0.8565131873770329,0.8687368425704297,161.0,139.0,323.0,2.0,6,2,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
SD-1037-03,2026-06-22,AREA 5,SULAWESI UTARA,302300697,256.06,1180585.3518477955,1.0237076310835314,547173433.0,69061534.0,239817411.0,231181167.7147238,250.13,2,410.42,6.0,0.9003992606643136,0.8770070878349686,130.0,79.0,198.0,1.0,6,2,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
SD-1037-03,2026-06-29,AREA 5,SULAWESI UTARA,90634826,77.08,1175853.843298671,1.1320309690070538,302300697.0,54514981.0,298127201.75,201230101.8137473,68.09,1,236.61,5.0,0.9240412042473951,0.8988184761509654,284.0,54.0,61.0,2.0,6,2,27,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054
SD-1037-03,2026-07-06,AREA 5,SULAWESI UTARA,327033524,287.41999999999996,1137824.4820184929,1.0400954968482485,90634826.0,288519696.0,307157163.0,186958705.5322108,276.34000000000003,1,68.54,1.0,0.8892059043583415,0.8925398891617708,227.5,189.0,413.0,3.0,7,3,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
SD-1037-03,2026-07-13,AREA 5,SULAWESI UTARA,666039400,559.95,1189462.2521749754,1.0378285013561832,327033524.0,547173433.0,316785620.0,186670439.13134056,539.54,2,279.96,1.0,0.9740449177494638,0.9219228217548785,123.0,50.0,29.0,1.0,7,3,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
SD-1037-03,2026-07-20,AREA 5,SULAWESI UTARA,27182449,23.9,1137340.4864684157,1.0261910578827576,666039400.0,302300697.0,346502111.75,237981047.89675775,23.29,1,486.72,5.0,0.8692204505898661,0.9141281192362667,115.0,42.0,14.0,1.0,7,3,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
SD-1037-03,2026-07-27,AREA 5,SULAWESI UTARA,253579979,234.44,1081641.222417624,1.1894469208804201,27182449.0,90634826.0,277722549.75,289248282.5252045,197.1,2,23.27,3.0,0.973639759983364,0.9265277581702588,374.0,43.0,199.0,1.0,7,3,31,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566
SD-1037-03,2026-08-03,AREA 5,SULAWESI UTARA,140691696,124.78,1127517.9093189687,1.0145539462920607,253579979.0,327033524.0,318458838.0,264535425.13511974,122.99,1,219.5,5.0,0.9362736334979682,0.9382946904551656,112.5,84.0,244.0,2.0,8,3,32,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
SD-1037-03,2026-08-10,AREA 5,SULAWESI UTARA,230134491,221.07,1041002.7619757198,1.088049951370708,140691696.0,666039400.0,271873381.0,278558064.4279332,203.18,2,120.82000000000001,3.0,0.968264067297318,0.936849477842129,208.0,46.0,82.0,1.0,8,3,33,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
SD-1037-03,2026-08-17,AREA 5,SULAWESI UTARA,380496822,369.66999999999996,1029287.7747913607,1.103064449525126,230134491.0,27182449.0,162897153.75,102722600.16675813,335.13,2,188.64,3.0,0.8533043446282017,0.932870451351713,243.0,84.0,61.0,1.0,8,3,34,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
SD-1037-03,2026-08-24,AREA 5,SULAWESI UTARA,638183138,573.21,1113349.6046239666,1.0252919844511068,380496822.0,253579979.0,251225747.0,98959875.28638999,559.0699999999999,2,351.66,6.0,0.9512808463959521,0.9272807229548601,55.0,51.0,173.0,1.0,8,3,35,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
SD-1037-03,2026-08-31,AREA 5,SULAWESI UTARA,139334551,133.82,1041208.6428629023,1.1439561340437565,638183138.0,140691696.0,347376536.75,217661628.3080352,116.98,2,504.49,6.0,0.8801137300445957,0.9132407470915169,0.0,0.0,0.0,0.0,8,3,36,-0.8660254037844385,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359
SD-1037-03,2026-09-07,AREA 5,SULAWESI UTARA,84380126,79.4,1062721.8560803707,1.016384918537517,139334551.0,230134491.0,347037250.5,218091828.74149475,78.12,1,116.72,5.0,0.8722163449247986,0.889228816498387,348.0,89.0,112.0,1.0,9,3,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
SD-1037-03,2026-09-21,AREA 5,SULAWESI UTARA,177208577,143.89000000000001,1231555.8043258179,0.9999999305024719,84380126.0,380496822.0,310598659.25,253445302.07665703,143.89000000000001,2,72.82,1.0,0.9171283479687218,0.905184817333517,268.3333333333333,139.0,284.0,2.0,9,3,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
SD-1037-03,2026-09-28,AREA 5,SULAWESI UTARA,380511883,311.39,1221978.453965174,1.0540585927134727,177208577.0,638183138.0,259776598.0,255133426.97643852,295.41999999999996,1,133.7,4.0,0.9291819494626484,0.8996600931001912,452.0,75.0,127.0,1.0,9,3,40,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232
SD-1037-03,2026-10-05,AREA 5,SULAWESI UTARA,93876218,73.2,1282461.819335817,1.094824843729458,380511883.0,139334551.0,195358784.25,129184722.1335479,66.86,1,293.08,2.0,0.9411991091172129,0.9149314378683454,251.66666666666666,248.0,363.0,3.0,10,4,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
SD-1037-03,2026-10-12,AREA 5,SULAWESI UTARA,346313843,280.23,1235819.9716011859,1.1492371575936204,93876218.0,84380126.0,183994201.0,137488737.5142857,243.84,2,67.07,3.0,0.9162567054294116,0.9259415279944987,0.0,0.0,0.0,0.0,10,4,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
SD-1037-03,2026-10-19,AREA 5,SULAWESI UTARA,210512719,195.86999999999998,1074757.2790750356,1.0150281901317204,346313843.0,177208577.0,249477630.25,136603859.20043886,192.97,1,257.08,5.0,0.9173892546340772,0.9260067546608376,183.5,59.0,141.0,2.0,10,4,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
SD-1037-03,2026-10-26,AREA 5,SULAWESI UTARA,376510866,329.13,1143957.872452895,1.0636654149996634,210512719.0,380511883.0,257803665.75,131656117.50293511,309.43,1,158.26000000000002,2.0,0.807984846684799,0.8957074789663753,0.0,0.0,0.0,0.0,10,4,44,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548
SD-1037-03,2026-11-02,AREA 5,SULAWESI UTARA,157908425,138.74,1138160.6863081527,1.0074062585386103,376510866.0,93876218.0,256803411.5,130422506.49856132,137.72,2,301.7,3.0,0.9166590430328733,0.8895724624452903,0.0,0.0,0.0,0.0,11,4,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952
SD-1037-03,2026-11-09,AREA 5,SULAWESI UTARA,232333142,218.56,1063017.6215676419,1.0998942630016475,157908425.0,346313843.0,272811463.25,105261591.11760223,198.71,2,125.74000000000001,3.0,0.9062994877973556,0.8870831580372762,0.0,0.0,0.0,0.0,11,4,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007
SD-1037-03,2026-11-16,AREA 5,SULAWESI UTARA,34468025,30.27,1138685.6165557923,1.074547009390483,232333142.0,210512719.0,244316288.0,93502232.24789871,28.17,1,190.28,6.0,0.8706075736361835,0.8753877377878028,0.0,0.0,0.0,0.0,11,4,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564
SD-1037-03,2026-11-23,AREA 5,SULAWESI UTARA,225501343,212.32999999999998,1062032.3665034445,1.0513467492896242,34468025.0,376510866.0,200305114.5,143031093.28815067,201.95999999999998,1,28.79,1.0,0.9511063921022821,0.9111681241421736,307.0,129.0,262.0,2.0,11,4,48,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321
SD-1037-03,2026-11-30,AREA 5,SULAWESI UTARA,140486390,117.9,1191572.3331999716,1.124463412068344,225501343.0,157908425.0,162552733.75,91758914.19254327,104.85,2,184.75,1.0,0.8701078100076386,0.8995303158858649,206.0,100.0,291.0,2.0,11,4,49,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147
SD-1037-03,2026-12-07,AREA 5,SULAWESI UTARA,171817323,148.94,1153600.8558076504,1.0252632322390562,140486390.0,232333142.0,158197225.0,92463627.25999539,145.26999999999998,1,104.3,3.0,0.8846479317516597,0.894117426874441,152.33333333333334,270.0,454.0,2.0,12,4,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052
SD-1037-03,2026-12-14,AREA 5,SULAWESI UTARA,236425235,203.57,1161395.212389094,1.032197493550477,171817323.0,34468025.0,143068270.25,80461997.01518436,197.22,2,127.05,3.0,0.8530280077193495,0.8897225353952325,350.5,59.0,282.0,2.0,12,4,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054
SD-1037-03,2026-12-21,AREA 5,SULAWESI UTARA,355592091,297.69000000000005,1194504.615724256,1.0716368094014617,236425235.0,225501343.0,193557572.75,45266727.37689048,277.78999999999996,2,186.57000000000002,4.0,0.9164905970186867,0.8810685866243335,295.0,12.0,81.0,1.0,12,4,52,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0
SD-1037-03,2026-12-28,AREA 5,SULAWESI UTARA,35984326,35.86,1003466.7028815664,1.0807712233962556,355592091.0,140486390.0,226080259.75,95133432.24153833,33.18,1,266.72,4.0,0.8959655717032627,0.8875330270482397,33.0,34.0,182.0,1.0,12,4,53,-2.4492935982947064e-16,1.0,0.12053668025532314,0.992708874098054
SD-1038-01,2025-12-29,AREA 5,GORONTALO,110642098,107.54,1028845.8965179564,1.0004650664745496,,,,0.0,107.49,1,,,,,0.0,0.0,0.0,0.0,12,4,1,-2.4492935982947064e-16,1.0,0.12053668025532305,0.992708874098054
SD-1038-01,2026-01-05,AREA 5,GORONTALO,67982072,63.08,1077711.8139328132,0.9999998414711728,110642098.0,,,0.0,63.08,1,87.72,2.0,0.8156964091783141,,0.0,0.0,0.0,0.0,1,1,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052
SD-1038-01,2026-01-12,AREA 5,GORONTALO,329015706,281.53,1168670.1037662027,1.075691537685636,67982072.0,,89312085.0,30165193.67019443,261.71999999999997,2,62.33,2.0,0.988110179437194,0.9019032943077541,439.0,47.0,29.0,1.0,1,1,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148
SD-1038-01,2026-01-19,AREA 5,GORONTALO,172323840,150.42000000000002,1145617.7938028323,1.0261272238128643,329015706.0,,169213292.0,140027062.00856575,146.59,1,239.25,9.0,0.8498205928383977,0.8845423938179686,275.0,22.0,34.0,1.0,1,1,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099
SD-1038-01,2026-02-09,AREA 5,GORONTALO,67356737,56.92,1183357.7857769174,1.0409654277678442,172323840.0,110642098.0,169990929.0,114342195.21702775,54.68,1,144.63,3.0,0.9615077142994471,0.9037837239383383,0.0,0.0,0.0,0.0,2,1,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
SD-1038-01,2026-02-16,AREA 5,GORONTALO,538611002,440.42,1222948.525885552,1.085928419608738,67356737.0,67982072.0,159169588.75,123511808.92037258,405.57,2,55.86,1.0,0.981377199336402,0.9452039214778603,124.0,18.0,30.0,1.0,2,1,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
SD-1038-01,2026-02-23,AREA 5,GORONTALO,396748013,360.13000000000005,1101679.9544142406,0.9999999722322503,538611002.0,329015706.0,276826821.25,204982297.01467508,360.13000000000005,2,410.01,9.0,0.9309522516926513,0.9309144395417246,0.0,0.0,0.0,0.0,2,1,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686
SD-1038-01,2026-03-02,AREA 5,GORONTALO,123446833,109.39,1128501.8897063818,1.018908250846847,396748013.0,172323840.0,293759898.0,213357073.51342827,107.36,1,313.54,8.0,0.870630026084191,0.9361167978531728,0.0,0.0,0.0,0.0,3,1,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
SD-1038-01,2026-03-09,AREA 5,GORONTALO,254024114,237.99,1067373.0128420095,1.0837924730728872,123446833.0,67356737.0,281540646.25,223775412.65626025,219.59,2,97.75,6.0,0.8935916543018874,0.9191377828537829,322.0,56.0,195.0,1.0,3,1,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
SD-1038-01,2026-03-16,AREA 5,GORONTALO,266439823,222.21,1199045.0970233069,1.0685227414636111,254024114.0,538611002.0,328207490.5,179255442.58113587,207.96,1,212.4,8.0,0.8924744362168815,0.8969120920739029,295.5,26.0,351.0,2.0,3,1,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
SD-1038-01,2026-03-23,AREA 5,GORONTALO,210438864,181.17000000000002,1161554.6303717706,1.0356713522168095,266439823.0,396748013.0,260164695.75,111689839.15614127,174.93,1,197.74,3.0,0.8898789032951305,0.8866437549745226,347.0,36.0,194.0,1.0,3,1,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16
