year_month,province_desc,district_desc,brand,material_desc,soldto_desc,segment,total_revenue,total_quantity,avg_price_per_ton,n_transactions,year,month
2026-10,LAMPUNG,KABUPATEN LAMPUNG SELATAN,Monolith,Monolith Semen Portland Tipe I,PT Distributor Lampung 03,MB,225444149,185.19,112722074.5,2,2026,10
2026-10,LAMPUNG,KABUPATEN LAMPUNG SELATAN,Monolith,Monolith Semen Tecton Khusus,PT Distributor Lampung 02,MB,161614559,146.63,161614559.0,1,2026,10
2026-10,LAMPUNG,KABUPATEN LAMPUNG SELATAN,Monolith,Monolith Semen Tecton Khusus,PT Distributor Lampung 03,MB,140809326,128.48,140809326.0,1,2026,10
2026-10,LAMPUNG,KOTA BANDAR LAMPUNG,Monolith,Monolith Semen PCC Premium,PT Distributor Lampung 01,FB,184097410,154.4,92048705.0,2,2026,10
2026-10,LAMPUNG,KOTA BANDAR LAMPUNG,Monolith,Monolith Semen Portland Komposit,PT Distributor Lampung 01,MB,45154322,34.74,45154322.0,1,2026,10
2026-10,LAMPUNG,KOTA BANDAR LAMPUNG,Monolith,Monolith Semen Portland Komposit,PT Distributor Lampung 02,FB,99325418,99.71,99325418.0,1,2026,10
2026-10,LAMPUNG,KOTA BANDAR LAMPUNG,Monolith,Monolith Semen Portland Komposit,PT Distributor Lampung 03,FB,234298633,195.45999999999998,117149316.5,2,2026,10
2026-10,LAMPUNG,KOTA BANDAR LAMPUNG,Monolith,Monolith Semen Portland Komposit,PT Distributor Lampung 03,MB,90288033,87.77,90288033.0,1,2026,10
2026-10,LAMPUNG,KOTA BANDAR LAMPUNG,Monolith,Monolith Semen Portland Tipe I,PT Distributor Lampung 01,FB,314162832,257.96000000000004,157081416.0,2,2026,10
2026-10,LAMPUNG,KOTA BANDAR LAMPUNG,Monolith,Monolith Semen Portland Tipe I,PT Distributor Lampung 03,MB,98167281,78.41,98167281.0,1,2026,10
2026-10,LAMPUNG,KOTA BANDAR LAMPUNG,Monolith,Monolith Semen Tecton Khusus,PT Distributor Lampung 02,FB,174811601,146.25,174811601.0,1,2026,10
2026-10,LAMPUNG,KOTA BANDAR LAMPUNG,Monolith,Monolith Semen Tecton Khusus,PT Distributor Lampung 02,MB,112318858,102.28999999999999,56159429.0,2,2026,10
2026-10,LAMPUNG,KOTA METRO,Monolith,Monolith Semen PCC Premium,PT Distributor Lampung 01,FB,127459207,124.74,127459207.0,1,2026,10
2026-10,LAMPUNG,KOTA METRO,Monolith,Monolith Semen PCC Premium,PT Distributor Lampung 03,FB,207256417,180.79000000000002,103628208.5,2,2026,10
2026-10,LAMPUNG,KOTA METRO,Monolith,Monolith Semen Portland Komposit,PT Distributor Lampung 01,FB,126727729,119.59,126727729.0,1,2026,10
2026-10,LAMPUNG,KOTA METRO,Monolith,Monolith Semen Portland Komposit,PT Distributor Lampung 02,FB,215449196,198.67000000000002,71816398.66666667,3,2026,10
2026-10,LAMPUNG,KOTA METRO,Monolith,Monolith Semen Portland Komposit,PT Distributor Lampung 03,FB,274242483,237.09,91414161.0,3,2026,10
2026-10,LAMPUNG,KOTA METRO,Monolith,Monolith Semen Portland Tipe I,PT Distributor Lampung 03,FB,105279581,82.7,105279581.0,1,2026,10
2026-10,LAMPUNG,KOTA METRO,Monolith,Monolith Semen Tecton Khusus,PT Distributor Lampung 03,FB,15527565,14.45,15527565.0,1,2026,10
2026-10,MALUKU,KABUPATEN MALUKU TENGAH,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku 01,FB,179030719,156.36,89515359.5,2,2026,10
2026-10,MALUKU,KABUPATEN MALUKU TENGAH,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku 03,MB,143361312,116.71,143361312.0,1,2026,10
2026-10,MALUKU,KABUPATEN MALUKU TENGAH,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku 01,FB,145960777,131.66,145960777.0,1,2026,10
2026-10,MALUKU,KABUPATEN MALUKU TENGAH,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku 01,MB,205570282,165.66000000000003,102785141.0,2,2026,10
2026-10,MALUKU,KABUPATEN MALUKU TENGAH,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku 02,MB,147711572,130.52,147711572.0,1,2026,10
2026-10,MALUKU,KABUPATEN MALUKU TENGAH,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku 03,MB,98952765,79.11,98952765.0,1,2026,10
2026-10,MALUKU,KABUPATEN MALUKU TENGAH,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku 01,FB,105087797,94.08,52543898.5,2,2026,10
2026-10,MALUKU,KABUPATEN MALUKU TENGAH,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku 02,FB,150879965,141.62,150879965.0,1,2026,10
2026-10,MALUKU,KABUPATEN MALUKU TENGAH,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku 03,FB,99254940,90.83,49627470.0,2,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku 01,MB,50507531,51.12,50507531.0,1,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku 02,FB,140305283,144.64,140305283.0,1,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku 03,MB,264893895,237.72,88297965.0,3,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku 01,FB,21749719,22.72,21749719.0,1,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku 02,MB,100761507,101.31,100761507.0,1,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku 03,MB,89955609,94.02,89955609.0,1,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku 01,MB,10638769,10.63,10638769.0,1,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku 02,FB,114432262,94.22,114432262.0,1,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku 03,FB,72778002,74.15,72778002.0,1,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku 03,MB,160831091,125.9,80415545.5,2,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku 01,MB,33030075,28.99,33030075.0,1,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku 02,FB,66613811,64.25999999999999,22204603.666666668,3,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku 02,MB,169569554,132.58,169569554.0,1,2026,10
2026-10,MALUKU,KOTA AMBON,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku 03,MB,75183213,59.78,75183213.0,1,2026,10
2026-10,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku Utara 02,FB,327732552,267.12,81933138.0,4,2026,10
2026-10,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku Utara 02,MB,19614170,19.33,19614170.0,1,2026,10
2026-10,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku Utara 03,FB,246536933,224.14999999999998,123268466.5,2,2026,10
2026-10,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku Utara 03,MB,64463412,63.94,64463412.0,1,2026,10
2026-10,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku Utara 02,FB,38738299,39.86,38738299.0,1,2026,10
2026-10,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku Utara 03,FB,11105301,11.03,11105301.0,1,2026,10
2026-10,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku Utara 03,MB,235775278,195.17000000000002,78591759.33333333,3,2026,10
2026-10,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku Utara 03,FB,186333899,152.57,93166949.5,2,2026,10
2026-10,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku Utara 03,MB,40283648,42.14,40283648.0,1,2026,10
2026-10,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku Utara 01,FB,70462194,56.87,35231097.0,2,2026,10
2026-10,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku Utara 02,MB,298259617,273.59000000000003,74564904.25,4,2026,10
2026-10,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku Utara 03,FB,195974972,184.57999999999998,97987486.0,2,2026,10
2026-10,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku Utara 03,MB,41170349,37.07,41170349.0,1,2026,10
2026-10,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku Utara 01,FB,59559784,60.18,59559784.0,1,2026,10
2026-10,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku Utara 03,FB,329097044,287.72,109699014.66666667,3,2026,10
2026-10,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku Utara 03,MB,115850912,102.3,57925456.0,2,2026,10
2026-10,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku Utara 01,FB,158158684,138.32,158158684.0,1,2026,10
2026-10,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku Utara 02,FB,128835895,102.84,128835895.0,1,2026,10
2026-10,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku Utara 03,FB,74888638,64.68,74888638.0,1,2026,10
2026-10,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku Utara 01,FB,195866383,168.96,97933191.5,2,2026,10
2026-10,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku Utara 01,MB,111811341,100.64,111811341.0,1,2026,10
2026-10,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku Utara 02,MB,46206340,46.62,46206340.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 01,FB,244889628,197.63,122444814.0,2,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 01,MB,61121244,54.94,61121244.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 02,FB,119741677,96.71000000000001,59870838.5,2,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 03,FB,43632524,37.17,43632524.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 03,MB,202418341,174.83,67472780.33333333,3,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 01,FB,66456279,59.49,66456279.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 01,MB,32111618,29.04,32111618.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 02,MB,240541486,242.07999999999998,120270743.0,2,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 03,FB,118925617,97.64,118925617.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 03,MB,127467268,105.87,127467268.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Barat 01,FB,115587942,95.35,115587942.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Barat 02,MB,74073237,66.04,74073237.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Barat 03,FB,116977957,98.22,116977957.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Barat 03,MB,61804724,52.35,61804724.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 01,FB,109351159,94.08,109351159.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 01,MB,31511575,25.32,31511575.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 02,MB,27409002,22.86,27409002.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 03,FB,273192067,233.83,91064022.33333333,3,2026,10
2026-10,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 03,MB,103160295,107.74,103160295.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 01,FB,145060524,118.3,145060524.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 01,MB,132936738,128.76,66468369.0,2,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 02,FB,303587564,278.45000000000005,75896891.0,4,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 02,MB,161731480,149.1,80865740.0,2,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 03,MB,113857642,98.59,56928821.0,2,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 01,FB,260384659,227.65,86794886.33333333,3,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 01,MB,157047892,143.56,157047892.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 02,FB,127595792,107.43,127595792.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 02,MB,67643527,65.17,67643527.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 03,MB,165567467,129.37,165567467.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Barat 01,FB,91247029,73.64,91247029.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Barat 02,MB,198697130,178.04999999999998,99348565.0,2,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Barat 03,FB,72515220,63.11,72515220.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 01,MB,163072661,139.36,163072661.0,1,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 02,MB,419268691,354.48,139756230.33333334,3,2026,10
2026-10,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 03,MB,141911616,114.05,141911616.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Timur 01,FB,232391328,212.12,116195664.0,2,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Timur 01,MB,62055078,52.25,62055078.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Timur 02,MB,13462941,14.04,13462941.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Timur 03,FB,46885648,42.46,46885648.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Timur 03,MB,119971407,95.1,119971407.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Timur 01,FB,32963586,26.67,32963586.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Timur 02,FB,11363638,11.47,11363638.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Timur 02,MB,199230718,173.35,66410239.333333336,3,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Timur 03,FB,112652346,102.44,112652346.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 01,FB,170062280,159.12,85031140.0,2,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 02,FB,119945464,106.4,119945464.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 02,MB,63894789,64.06,63894789.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 01,MB,177689436,146.64,88844718.0,2,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 02,FB,25460920,24.62,25460920.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 03,MB,40632657,31.32,40632657.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Timur 02,FB,49006576,46.59,49006576.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Timur 03,MB,28386355,26.88,28386355.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Timur 01,FB,221670384,187.9,73890128.0,3,2026,10
2026-10,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Timur 01,MB,165749774,148.19,165749774.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Timur 03,MB,306143711,252.47,102047903.66666667,3,2026,10
2026-10,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 01,FB,96277746,76.88,96277746.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 02,FB,77562292,76.26,77562292.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 02,MB,108524285,86.52,108524285.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 03,FB,82375872,71.51,82375872.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 01,FB,136516088,108.06,136516088.0,1,2026,10
2026-10,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 02,FB,136434604,106.71,136434604.0,1,2026,10
2026-10,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen PCC Premium,PT Distributor Papua 01,FB,136651844,130.34,136651844.0,1,2026,10
2026-10,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen PCC Premium,PT Distributor Papua 01,MB,69001457,63.19,69001457.0,1,2026,10
2026-10,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen PCC Premium,PT Distributor Papua 03,FB,85117538,80.96,85117538.0,1,2026,10
2026-10,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua 01,FB,176836489,137.08,176836489.0,1,2026,10
2026-10,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua 03,FB,159790203,130.98000000000002,79895101.5,2,2026,10
2026-10,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua 01,MB,160374628,142.1,160374628.0,1,2026,10
2026-10,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua 03,MB,121401714,98.2,121401714.0,1,2026,10
2026-10,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 02,FB,265768109,226.23000000000002,132884054.5,2,2026,10
2026-10,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 02,MB,84120446,67.84,84120446.0,1,2026,10
2026-10,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 03,FB,160394271,149.03,80197135.5,2,2026,10
2026-10,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 03,MB,309647595,261.84,154823797.5,2,2026,10
2026-10,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen PCC Premium,PT Distributor Papua 03,MB,125919417,99.03,125919417.0,1,2026,10
2026-10,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua 01,FB,52199095,51.84,52199095.0,1,2026,10
2026-10,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua 01,MB,152346984,139.44,152346984.0,1,2026,10
2026-10,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua 03,FB,94077765,79.37,47038882.5,2,2026,10
2026-10,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua 03,MB,54984465,46.739999999999995,27492232.5,2,2026,10
2026-10,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua 01,MB,26774436,27.16,26774436.0,1,2026,10
2026-10,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua 02,FB,151101909,133.04,151101909.0,1,2026,10
2026-10,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua 02,MB,95413075,96.49,95413075.0,1,2026,10
2026-10,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua 03,FB,106889833,96.59,53444916.5,2,2026,10
2026-10,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua 03,MB,192509383,181.11,96254691.5,2,2026,10
2026-10,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 02,FB,51238691,45.41,51238691.0,1,2026,10
2026-10,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 03,MB,12536022,10.02,12536022.0,1,2026,10
2026-10,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen PCC Premium,PT Distributor Papua Barat 01,MB,36527465,35.66,36527465.0,1,2026,10
2026-10,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen PCC Premium,PT Distributor Papua Barat 03,FB,232946512,224.2,116473256.0,2,2026,10
2026-10,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen PCC Premium,PT Distributor Papua Barat 03,MB,150023232,131.97,150023232.0,1,2026,10
2026-10,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua Barat 02,MB,229779509,181.99,114889754.5,2,2026,10
2026-10,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua Barat 01,MB,282314795,254.74,141157397.5,2,2026,10
